x,y,GRID,GID,Lon,Lat
-119.8750018,36.70833384,2802,I02802,-119.875,36.708
-119.8750018,36.8750005,2804,I02804,-119.875,36.875
-119.8750018,45.62500015,2835,I02835,-119.875,45.625
-119.8750018,45.70833348,2836,I02836,-119.875,45.708
-119.8750018,45.79166681,2837,I02837,-119.875,45.792
-119.8750018,45.87500014,2838,I02838,-119.875,45.875
-119.8750018,45.95833347,2839,I02839,-119.875,45.958
-119.8750018,46.12500013,2841,I02841,-119.875,46.125
-119.8750018,46.20833346,2842,I02842,-119.875,46.208
-119.8750018,46.29166679,2843,I02843,-119.875,46.292
-119.8750018,46.37500012,2844,I02844,-119.875,46.375
-119.8750018,46.62500011,2847,I02847,-119.875,46.625
-119.8750018,46.70833344,2848,I02848,-119.875,46.708
-119.8750018,46.8750001,2850,I02850,-119.875,46.875
-119.8750018,46.95833343,2851,I02851,-119.875,46.958
-119.8750018,47.04166676,2852,I02852,-119.875,47.042
-119.8750018,47.12500009,2853,I02853,-119.875,47.125
-119.8750018,47.20833342,2854,I02854,-119.875,47.208
-119.8750018,47.37500008,2856,I02856,-119.875,47.375
-119.8750018,47.45833341,2857,I02857,-119.875,47.458
-119.7916685,35.95833387,2873,I02873,-119.792,35.958
-119.7916685,36.20833386,2876,I02876,-119.792,36.208
-119.7916685,36.29166719,2877,I02877,-119.792,36.292
-119.7916685,36.37500052,2878,I02878,-119.792,36.375
-119.7916685,36.45833385,2879,I02879,-119.792,36.458
-119.7916685,36.54166718,2880,I02880,-119.792,36.542
-119.7916685,36.62500051,2881,I02881,-119.792,36.625
-119.7916685,36.70833384,2882,I02882,-119.792,36.708
-119.7916685,36.79166717,2883,I02883,-119.792,36.792
-119.7916685,45.70833348,2922,I02922,-119.792,45.708
-119.7916685,45.79166681,2923,I02923,-119.792,45.792
-119.7916685,45.87500014,2924,I02924,-119.792,45.875
-119.7916685,45.95833347,2925,I02925,-119.792,45.958
-119.7916685,46.62500011,2933,I02933,-119.792,46.625
-119.7916685,46.70833344,2934,I02934,-119.792,46.708
-119.7916685,46.8750001,2936,I02936,-119.792,46.875
-119.7916685,46.95833343,2937,I02937,-119.792,46.958
-119.7916685,47.04166676,2938,I02938,-119.792,47.042
-119.7916685,47.12500009,2939,I02939,-119.792,47.125
-119.7916685,47.20833342,2940,I02940,-119.792,47.208
-119.7916685,47.37500008,2942,I02942,-119.792,47.375
-119.7916685,47.45833341,2943,I02943,-119.792,47.458
-119.7083352,35.62500055,2956,I02956,-119.708,35.625
-119.7083352,36.12500053,2962,I02962,-119.708,36.125
-119.7083352,36.20833386,2963,I02963,-119.708,36.208
-119.7083352,36.29166719,2964,I02964,-119.708,36.292
-119.7083352,36.37500052,2965,I02965,-119.708,36.375
-119.7083352,36.45833385,2966,I02966,-119.708,36.458
-119.7083352,36.54166718,2967,I02967,-119.708,36.542
-119.7083352,36.62500051,2968,I02968,-119.708,36.625
-119.7083352,36.70833384,2969,I02969,-119.708,36.708
-119.7083352,36.79166717,2970,I02970,-119.708,36.792
-119.7083352,45.37500016,2998,I02998,-119.708,45.375
-119.7083352,45.79166681,3002,I03002,-119.708,45.792
-119.7083352,45.87500014,3003,I03003,-119.708,45.875
-119.7083352,45.95833347,3004,I03004,-119.708,45.958
-119.7083352,46.0416668,3005,I03005,-119.708,46.042
-119.7083352,46.20833346,3007,I03007,-119.708,46.208
-119.7083352,46.29166679,3008,I03008,-119.708,46.292
-119.7083352,46.70833344,3012,I03012,-119.708,46.708
-119.7083352,46.8750001,3014,I03014,-119.708,46.875
-119.7083352,46.95833343,3015,I03015,-119.708,46.958
-119.7083352,47.04166676,3016,I03016,-119.708,47.042
-119.7083352,47.12500009,3017,I03017,-119.708,47.125
-119.7083352,47.20833342,3018,I03018,-119.708,47.208
-119.6250019,35.45833389,3037,I03037,-119.625,35.458
-119.6250019,35.54166722,3038,I03038,-119.625,35.542
-119.6250019,35.62500055,3039,I03039,-119.625,35.625
-119.6250019,36.12500053,3045,I03045,-119.625,36.125
-119.6250019,36.20833386,3046,I03046,-119.625,36.208
-119.6250019,36.29166719,3047,I03047,-119.625,36.292
-119.6250019,36.37500052,3048,I03048,-119.625,36.375
-119.6250019,36.45833385,3049,I03049,-119.625,36.458
-119.6250019,36.54166718,3050,I03050,-119.625,36.542
-119.6250019,36.62500051,3051,I03051,-119.625,36.625
-119.6250019,36.70833384,3052,I03052,-119.625,36.708
-119.6250019,45.62500015,3075,I03075,-119.625,45.625
-119.6250019,45.70833348,3076,I03076,-119.625,45.708
-119.6250019,45.79166681,3077,I03077,-119.625,45.792
-119.6250019,45.87500014,3078,I03078,-119.625,45.875
-119.6250019,45.95833347,3079,I03079,-119.625,45.958
-119.6250019,46.0416668,3080,I03080,-119.625,46.042
-119.6250019,46.12500013,3081,I03081,-119.625,46.125
-119.6250019,46.79166677,3088,I03088,-119.625,46.792
-119.6250019,46.8750001,3089,I03089,-119.625,46.875
-119.6250019,46.95833343,3090,I03090,-119.625,46.958
-119.6250019,47.04166676,3091,I03091,-119.625,47.042
-119.6250019,47.12500009,3092,I03092,-119.625,47.125
-119.6250019,47.20833342,3093,I03093,-119.625,47.208
-119.6250019,47.29166675,3094,I03094,-119.625,47.292
-119.5416686,35.37500056,3112,I03112,-119.542,35.375
-119.5416686,35.45833389,3113,I03113,-119.542,35.458
-119.5416686,35.54166722,3114,I03114,-119.542,35.542
-119.5416686,35.62500055,3115,I03115,-119.542,35.625
-119.5416686,35.70833388,3116,I03116,-119.542,35.708
-119.5416686,35.95833387,3119,I03119,-119.542,35.958
-119.5416686,36.0416672,3120,I03120,-119.542,36.042
-119.5416686,36.12500053,3121,I03121,-119.542,36.125
-119.5416686,36.20833386,3122,I03122,-119.542,36.208
-119.5416686,36.29166719,3123,I03123,-119.542,36.292
-119.5416686,36.37500052,3124,I03124,-119.542,36.375
-119.5416686,36.45833385,3125,I03125,-119.542,36.458
-119.5416686,36.54166718,3126,I03126,-119.542,36.542
-119.5416686,36.62500051,3127,I03127,-119.542,36.625
-119.5416686,36.70833384,3128,I03128,-119.542,36.708
-119.5416686,45.62500015,3150,I03150,-119.542,45.625
-119.5416686,45.70833348,3151,I03151,-119.542,45.708
-119.5416686,45.79166681,3152,I03152,-119.542,45.792
-119.5416686,45.87500014,3153,I03153,-119.542,45.875
-119.5416686,45.95833347,3154,I03154,-119.542,45.958
-119.5416686,46.0416668,3155,I03155,-119.542,46.042
-119.5416686,46.12500013,3156,I03156,-119.542,46.125
-119.5416686,46.79166677,3160,I03160,-119.542,46.792
-119.5416686,46.8750001,3161,I03161,-119.542,46.875
-119.5416686,46.95833343,3162,I03162,-119.542,46.958
-119.5416686,47.04166676,3163,I03163,-119.542,47.042
-119.5416686,47.12500009,3164,I03164,-119.542,47.125
-119.5416686,47.20833342,3165,I03165,-119.542,47.208
-119.5416686,47.29166675,3166,I03166,-119.542,47.292
-119.5416686,47.37500008,3167,I03167,-119.542,47.375
-119.4583353,35.37500056,3190,I03190,-119.458,35.375
-119.4583353,35.45833389,3191,I03191,-119.458,35.458
-119.4583353,35.54166722,3192,I03192,-119.458,35.542
-119.4583353,35.62500055,3193,I03193,-119.458,35.625
-119.4583353,35.70833388,3194,I03194,-119.458,35.708
-119.4583353,35.87500054,3196,I03196,-119.458,35.875
-119.4583353,35.95833387,3197,I03197,-119.458,35.958
-119.4583353,36.0416672,3198,I03198,-119.458,36.042
-119.4583353,36.12500053,3199,I03199,-119.458,36.125
-119.4583353,36.20833386,3200,I03200,-119.458,36.208
-119.4583353,36.29166719,3201,I03201,-119.458,36.292
-119.4583353,36.37500052,3202,I03202,-119.458,36.375
-119.4583353,36.45833385,3203,I03203,-119.458,36.458
-119.4583353,36.54166718,3204,I03204,-119.458,36.542
-119.4583353,36.62500051,3205,I03205,-119.458,36.625
-119.4583353,36.70833384,3206,I03206,-119.458,36.708
-119.4583353,45.70833348,3232,I03232,-119.458,45.708
-119.4583353,45.79166681,3233,I03233,-119.458,45.792
-119.4583353,45.87500014,3234,I03234,-119.458,45.875
-119.4583353,45.95833347,3235,I03235,-119.458,45.958
-119.4583353,46.0416668,3236,I03236,-119.458,46.042
-119.4583353,46.29166679,3239,I03239,-119.458,46.292
-119.4583353,46.8750001,3241,I03241,-119.458,46.875
-119.4583353,46.95833343,3242,I03242,-119.458,46.958
-119.4583353,47.04166676,3243,I03243,-119.458,47.042
-119.4583353,47.12500009,3244,I03244,-119.458,47.125
-119.4583353,47.29166675,3246,I03246,-119.458,47.292
-119.4583353,47.37500008,3247,I03247,-119.458,47.375
-119.375002,35.29166723,3274,I03274,-119.375,35.292
-119.375002,35.37500056,3275,I03275,-119.375,35.375
-119.375002,35.45833389,3276,I03276,-119.375,35.458
-119.375002,35.54166722,3277,I03277,-119.375,35.542
-119.375002,35.62500055,3278,I03278,-119.375,35.625
-119.375002,35.70833388,3279,I03279,-119.375,35.708
-119.375002,35.79166721,3280,I03280,-119.375,35.792
-119.375002,35.87500054,3281,I03281,-119.375,35.875
-119.375002,35.95833387,3282,I03282,-119.375,35.958
-119.375002,36.0416672,3283,I03283,-119.375,36.042
-119.375002,36.12500053,3284,I03284,-119.375,36.125
-119.375002,36.20833386,3285,I03285,-119.375,36.208
-119.375002,36.29166719,3286,I03286,-119.375,36.292
-119.375002,36.37500052,3287,I03287,-119.375,36.375
-119.375002,36.45833385,3288,I03288,-119.375,36.458
-119.375002,36.54166718,3289,I03289,-119.375,36.542
-119.375002,36.62500051,3290,I03290,-119.375,36.625
-119.375002,45.70833348,3321,I03321,-119.375,45.708
-119.375002,45.79166681,3322,I03322,-119.375,45.792
-119.375002,45.87500014,3323,I03323,-119.375,45.875
-119.375002,45.95833347,3324,I03324,-119.375,45.958
-119.375002,46.0416668,3325,I03325,-119.375,46.042
-119.375002,46.20833346,3327,I03327,-119.375,46.208
-119.375002,46.29166679,3328,I03328,-119.375,46.292
-119.375002,46.8750001,3331,I03331,-119.375,46.875
-119.375002,46.95833343,3332,I03332,-119.375,46.958
-119.375002,47.12500009,3333,I03333,-119.375,47.125
-119.375002,47.20833342,3334,I03334,-119.375,47.208
-119.375002,47.29166675,3335,I03335,-119.375,47.292
-119.375002,47.37500008,3336,I03336,-119.375,47.375
-119.375002,48.04166672,3344,I03344,-119.375,48.042
-119.2916687,35.12500057,3358,I03358,-119.292,35.125
-119.2916687,35.2083339,3359,I03359,-119.292,35.208
-119.2916687,35.37500056,3361,I03361,-119.292,35.375
-119.2916687,35.45833389,3362,I03362,-119.292,35.458
-119.2916687,35.54166722,3363,I03363,-119.292,35.542
-119.2916687,35.70833388,3365,I03365,-119.292,35.708
-119.2916687,35.79166721,3366,I03366,-119.292,35.792
-119.2916687,35.87500054,3367,I03367,-119.292,35.875
-119.2916687,35.95833387,3368,I03368,-119.292,35.958
-119.2916687,36.0416672,3369,I03369,-119.292,36.042
-119.2916687,36.12500053,3370,I03370,-119.292,36.125
-119.2916687,36.20833386,3371,I03371,-119.292,36.208
-119.2916687,36.29166719,3372,I03372,-119.292,36.292
-119.2916687,36.37500052,3373,I03373,-119.292,36.375
-119.2916687,36.45833385,3374,I03374,-119.292,36.458
-119.2916687,36.54166718,3375,I03375,-119.292,36.542
-119.2916687,45.70833348,3398,I03398,-119.292,45.708
-119.2916687,45.79166681,3399,I03399,-119.292,45.792
-119.2916687,45.87500014,3400,I03400,-119.292,45.875
-119.2916687,45.95833347,3401,I03401,-119.292,45.958
-119.2916687,46.0416668,3402,I03402,-119.292,46.042
-119.2916687,46.20833346,3404,I03404,-119.292,46.208
-119.2916687,46.29166679,3405,I03405,-119.292,46.292
-119.2916687,46.37500012,3406,I03406,-119.292,46.375
-119.2916687,46.45833345,3407,I03407,-119.292,46.458
-119.2916687,46.54166678,3408,I03408,-119.292,46.542
-119.2916687,46.62500011,3409,I03409,-119.292,46.625
-119.2916687,46.70833344,3410,I03410,-119.292,46.708
-119.2916687,46.79166677,3411,I03411,-119.292,46.792
-119.2916687,46.8750001,3412,I03412,-119.292,46.875
-119.2916687,46.95833343,3413,I03413,-119.292,46.958
-119.2916687,47.04166676,3414,I03414,-119.292,47.042
-119.2916687,47.12500009,3415,I03415,-119.292,47.125
-119.2916687,47.20833342,3416,I03416,-119.292,47.208
-119.2916687,47.29166675,3417,I03417,-119.292,47.292
-119.2916687,47.37500008,3418,I03418,-119.292,47.375
-119.2083354,35.12500057,3438,I03438,-119.208,35.125
-119.2083354,35.2083339,3439,I03439,-119.208,35.208
-119.2083354,35.29166723,3440,I03440,-119.208,35.292
-119.2083354,35.45833389,3442,I03442,-119.208,35.458
-119.2083354,35.70833388,3445,I03445,-119.208,35.708
-119.2083354,35.87500054,3447,I03447,-119.208,35.875
-119.2083354,35.95833387,3448,I03448,-119.208,35.958
-119.2083354,36.0416672,3449,I03449,-119.208,36.042
-119.2083354,36.12500053,3450,I03450,-119.208,36.125
-119.2083354,36.20833386,3451,I03451,-119.208,36.208
-119.2083354,36.29166719,3452,I03452,-119.208,36.292
-119.2083354,36.37500052,3453,I03453,-119.208,36.375
-119.2083354,36.45833385,3454,I03454,-119.208,36.458
-119.2083354,38.87500042,3459,I03459,-119.208,38.875
-119.2083354,38.95833375,3460,I03460,-119.208,38.958
-119.2083354,39.12500041,3462,I03462,-119.208,39.125
-119.2083354,45.70833348,3480,I03480,-119.208,45.708
-119.2083354,45.79166681,3481,I03481,-119.208,45.792
-119.2083354,45.87500014,3482,I03482,-119.208,45.875
-119.2083354,45.95833347,3483,I03483,-119.208,45.958
-119.2083354,46.20833346,3486,I03486,-119.208,46.208
-119.2083354,46.29166679,3487,I03487,-119.208,46.292
-119.2083354,46.37500012,3488,I03488,-119.208,46.375
-119.2083354,46.45833345,3489,I03489,-119.208,46.458
-119.2083354,46.54166678,3490,I03490,-119.208,46.542
-119.2083354,46.62500011,3491,I03491,-119.208,46.625
-119.2083354,46.70833344,3492,I03492,-119.208,46.708
-119.2083354,46.79166677,3493,I03493,-119.208,46.792
-119.2083354,46.8750001,3494,I03494,-119.208,46.875
-119.2083354,46.95833343,3495,I03495,-119.208,46.958
-119.2083354,47.04166676,3496,I03496,-119.208,47.042
-119.2083354,47.12500009,3497,I03497,-119.208,47.125
-119.2083354,47.20833342,3498,I03498,-119.208,47.208
-119.2083354,47.37500008,3500,I03500,-119.208,47.375
-119.1250021,35.12500057,3517,I03517,-119.125,35.125
-119.1250021,35.2083339,3518,I03518,-119.125,35.208
-119.1250021,35.29166723,3519,I03519,-119.125,35.292
-119.1250021,36.0416672,3528,I03528,-119.125,36.042
-119.1250021,36.12500053,3529,I03529,-119.125,36.125
-119.1250021,36.20833386,3530,I03530,-119.125,36.208
-119.1250021,38.87500042,3536,I03536,-119.125,38.875
-119.1250021,38.95833375,3537,I03537,-119.125,38.958
-119.1250021,39.04166708,3538,I03538,-119.125,39.042
-119.1250021,39.12500041,3539,I03539,-119.125,39.125
-119.1250021,45.70833348,3564,I03564,-119.125,45.708
-119.1250021,45.79166681,3565,I03565,-119.125,45.792
-119.1250021,45.87500014,3566,I03566,-119.125,45.875
-119.1250021,45.95833347,3567,I03567,-119.125,45.958
-119.1250021,46.29166679,3571,I03571,-119.125,46.292
-119.1250021,46.37500012,3572,I03572,-119.125,46.375
-119.1250021,46.45833345,3573,I03573,-119.125,46.458
-119.1250021,46.54166678,3574,I03574,-119.125,46.542
-119.1250021,46.62500011,3575,I03575,-119.125,46.625
-119.1250021,46.70833344,3576,I03576,-119.125,46.708
-119.1250021,46.79166677,3577,I03577,-119.125,46.792
-119.1250021,46.8750001,3578,I03578,-119.125,46.875
-119.1250021,46.95833343,3579,I03579,-119.125,46.958
-119.1250021,47.04166676,3580,I03580,-119.125,47.042
-119.1250021,47.12500009,3581,I03581,-119.125,47.125
-119.1250021,47.20833342,3582,I03582,-119.125,47.208
-119.1250021,47.37500008,3584,I03584,-119.125,47.375
-119.0416688,35.12500057,3603,I03603,-119.042,35.125
-119.0416688,35.2083339,3604,I03604,-119.042,35.208
-119.0416688,45.62500015,3651,I03651,-119.042,45.625
-119.0416688,45.70833348,3652,I03652,-119.042,45.708
-119.0416688,45.79166681,3653,I03653,-119.042,45.792
-119.0416688,45.87500014,3654,I03654,-119.042,45.875
-119.0416688,45.95833347,3655,I03655,-119.042,45.958
-119.0416688,46.0416668,3656,I03656,-119.042,46.042
-119.0416688,46.20833346,3658,I03658,-119.042,46.208
-119.0416688,46.29166679,3659,I03659,-119.042,46.292
-119.0416688,46.37500012,3660,I03660,-119.042,46.375
-119.0416688,46.45833345,3661,I03661,-119.042,46.458
-119.0416688,46.54166678,3662,I03662,-119.042,46.542
-119.0416688,46.62500011,3663,I03663,-119.042,46.625
-119.0416688,46.70833344,3664,I03664,-119.042,46.708
-119.0416688,46.79166677,3665,I03665,-119.042,46.792
-119.0416688,46.8750001,3666,I03666,-119.042,46.875
-119.0416688,46.95833343,3667,I03667,-119.042,46.958
-119.0416688,47.04166676,3668,I03668,-119.042,47.042
-119.0416688,47.12500009,3669,I03669,-119.042,47.125
-119.0416688,47.20833342,3670,I03670,-119.042,47.208
-119.0416688,47.29166675,3671,I03671,-119.042,47.292
-119.0416688,47.37500008,3672,I03672,-119.042,47.375
-118.9583355,35.12500057,3688,I03688,-118.958,35.125
-118.9583355,35.2083339,3689,I03689,-118.958,35.208
-118.9583355,35.29166723,3690,I03690,-118.958,35.292
-118.9583355,39.54166706,3707,I03707,-118.958,39.542
-118.9583355,45.70833348,3731,I03731,-118.958,45.708
-118.9583355,46.29166679,3737,I03737,-118.958,46.292
-118.9583355,46.37500012,3738,I03738,-118.958,46.375
-118.9583355,46.45833345,3739,I03739,-118.958,46.458
-118.9583355,46.54166678,3740,I03740,-118.958,46.542
-118.9583355,46.62500011,3741,I03741,-118.958,46.625
-118.9583355,46.70833344,3742,I03742,-118.958,46.708
-118.9583355,46.79166677,3743,I03743,-118.958,46.792
-118.9583355,46.8750001,3744,I03744,-118.958,46.875
-118.9583355,46.95833343,3745,I03745,-118.958,46.958
-118.9583355,47.04166676,3746,I03746,-118.958,47.042
-118.9583355,47.12500009,3747,I03747,-118.958,47.125
-118.9583355,47.37500008,3750,I03750,-118.958,47.375
-118.8750022,39.45833373,3775,I03775,-118.875,39.458
-118.8750022,39.54166706,3776,I03776,-118.875,39.542
-118.8750022,46.29166679,3808,I03808,-118.875,46.292
-118.8750022,46.54166678,3811,I03811,-118.875,46.542
-118.8750022,46.62500011,3812,I03812,-118.875,46.625
-118.8750022,46.70833344,3813,I03813,-118.875,46.708
-118.8750022,46.79166677,3814,I03814,-118.875,46.792
-118.8750022,46.8750001,3815,I03815,-118.875,46.875
-118.8750022,46.95833343,3816,I03816,-118.875,46.958
-118.8750022,47.12500009,3818,I03818,-118.875,47.125
-118.8750022,47.37500008,3821,I03821,-118.875,47.375
-118.7916689,38.87500042,3846,I03846,-118.792,38.875
-118.7916689,39.29166707,3848,I03848,-118.792,39.292
-118.7916689,39.3750004,3849,I03849,-118.792,39.375
-118.7916689,39.45833373,3850,I03850,-118.792,39.458
-118.7916689,39.54166706,3851,I03851,-118.792,39.542
-118.7916689,46.0416668,3875,I03875,-118.792,46.042
-118.7916689,46.12500013,3876,I03876,-118.792,46.125
-118.7916689,46.20833346,3877,I03877,-118.792,46.208
-118.7916689,46.29166679,3878,I03878,-118.792,46.292
-118.7916689,46.62500011,3882,I03882,-118.792,46.625
-118.7916689,46.8750001,3885,I03885,-118.792,46.875
-118.7083356,39.3750004,3909,I03909,-118.708,39.375
-118.7083356,39.45833373,3910,I03910,-118.708,39.458
-118.7083356,39.54166706,3911,I03911,-118.708,39.542
-118.7083356,39.62500039,3912,I03912,-118.708,39.625
-118.7083356,45.95833347,3939,I03939,-118.708,45.958
-118.7083356,46.20833346,3942,I03942,-118.708,46.208
-118.7083356,46.29166679,3943,I03943,-118.708,46.292
-118.7083356,46.37500012,3944,I03944,-118.708,46.375
-118.7083356,47.12500009,3953,I03953,-118.708,47.125
-118.7083356,47.87500006,3962,I03962,-118.708,47.875
-118.6250023,39.45833373,3974,I03974,-118.625,39.458
-118.6250023,45.95833347,4002,I04002,-118.625,45.958
-118.6250023,46.0416668,4003,I04003,-118.625,46.042
-118.6250023,46.20833346,4005,I04005,-118.625,46.208
-118.6250023,46.29166679,4006,I04006,-118.625,46.292
-118.6250023,47.29166675,4018,I04018,-118.625,47.292
